,res_unit,com_unit,tot_unit,land_sqft,tot_sqft,price,age_when_sold,neighb_category
10705,1,0,1,4000,1336,455000,80,4.0
10706,1,0,1,4000,1336,405000,80,4.0
10707,1,0,1,4000,1320,460000,75,4.0
10708,1,0,1,3800,1529,405000,75,4.0
10709,1,0,1,3800,816,360000,70,4.0
10710,1,0,1,4000,1370,425000,75,4.0
10711,1,0,1,3700,1080,150000,75,4.0
10712,1,0,1,2600,960,197500,75,4.0
10713,1,0,1,1842,1008,360000,70,4.0
10714,1,0,1,2000,1224,368000,70,4.0
10715,1,0,1,4000,1261,407000,60,4.0
10716,1,0,1,4000,1394,440000,60,4.0
10717,1,0,1,4000,1249,436000,70,4.0
10718,1,0,1,4000,1249,402800,70,4.0
10719,1,0,1,5000,1220,60000,70,4.0
10720,1,0,1,2500,1008,390000,90,4.0
10721,1,0,1,2400,1288,210000,75,4.0
10722,1,0,1,2400,1288,345500,75,4.0
10723,1,0,1,4000,1144,290000,75,4.0
10724,1,0,1,4000,1125,465000,80,4.0
10725,1,0,1,4000,1200,390000,80,4.0
10726,1,0,1,4500,1324,442500,75,4.0
10727,1,0,1,4500,1480,406850,75,4.0
10728,1,0,1,4500,1288,200000,71,4.0
10729,1,0,1,5000,1630,430000,70,4.0
10730,1,0,1,2000,1460,395000,71,4.0
10731,1,0,1,2000,1460,405000,70,4.0
10732,1,0,1,2000,1460,389000,70,4.0
10733,1,0,1,2542,1280,385000,75,4.0
10734,1,0,1,3000,1600,383000,80,4.0
10735,1,0,1,4000,1425,390000,70,4.0
10736,1,0,1,2000,1440,399000,85,4.0
10737,1,0,1,2000,1720,155500,85,4.0
10738,1,0,1,4000,1300,385000,60,4.0
10739,1,0,1,4500,1125,380000,70,4.0
10740,1,0,1,4500,1235,405000,70,4.0
10741,1,0,1,1600,1584,348000,55,4.0
10742,1,0,1,4000,1445,435000,66,4.0
10743,1,0,1,5000,1140,449000,75,4.0
10744,1,0,1,4000,1582,485000,70,4.0
10745,1,0,1,4000,1582,268000,70,4.0
10746,1,0,1,3800,1482,414000,85,4.0
10747,1,0,1,3642,1140,250000,70,4.0
10748,1,0,1,4000,1840,430000,70,4.0
10749,1,0,1,4000,1469,468600,65,4.0
10750,1,0,1,4000,1110,430000,60,4.0
10751,1,0,1,2856,1224,240000,66,4.0
10752,1,0,1,4000,2050,455000,70,4.0
10753,1,0,1,4000,1281,380250,71,4.0
10754,1,0,1,4000,1341,375000,70,4.0
10755,1,0,1,4000,1188,410000,75,4.0
10756,1,0,1,4000,1012,310000,65,4.0
10757,1,0,1,4000,1152,220000,70,4.0
10758,1,0,1,6000,1514,490000,70,4.0
10759,1,0,1,4000,1296,363000,60,4.0
10760,1,0,1,4000,1000,427500,70,4.0
10761,1,0,1,3800,1188,430000,70,4.0
10762,1,0,1,3840,1383,435000,70,4.0
10763,1,0,1,3780,1860,550000,65,4.0
10764,1,0,1,4320,1848,470000,65,4.0
10765,1,0,1,3900,1040,415000,70,4.0
10766,1,0,1,4000,1120,387500,70,4.0
10767,1,0,1,3900,1180,126500,70,4.0
10768,1,0,1,4000,1109,429000,70,4.0
10769,1,0,1,4000,804,290000,65,4.0
10770,1,0,1,5524,1340,400000,65,4.0
10771,1,0,1,5000,1040,293000,65,4.0
10772,1,0,1,4000,1150,405000,70,4.0
10773,1,0,1,4000,1163,410000,70,4.0
10774,1,0,1,4000,1150,435000,85,4.0
10775,1,0,1,4000,1404,404000,75,4.0
10776,1,0,1,4000,1152,435000,70,4.0
10777,1,0,1,4000,916,469000,70,4.0
10778,1,0,1,4250,1600,490000,70,4.0
10779,1,0,1,5000,912,460000,70,4.0
10780,2,0,2,4000,1240,530000,75,4.0
10781,2,0,2,4000,1856,400000,65,4.0
10782,2,0,2,2542,1280,385000,76,4.0
10783,2,0,2,3000,1760,349000,80,4.0
10784,2,0,2,3000,1720,260000,80,4.0
10785,2,0,2,2000,1440,350000,85,4.0
10786,2,0,2,3500,1613,439000,75,4.0
10787,2,0,2,4000,1470,440000,70,4.0
10788,2,0,2,5200,1408,330000,95,4.0
10789,2,0,2,2500,1276,520000,96,4.0
10790,2,0,2,2500,1276,225000,95,4.0
10791,2,0,2,3250,1800,210000,95,4.0
10792,2,0,2,4000,1470,325000,81,4.0
10793,2,0,2,4000,1430,400000,70,4.0
10794,2,0,2,3900,1313,472500,70,4.0
10795,2,0,2,4000,1800,465000,70,4.0
10796,0,1,1,1701,1040,210000,81,4.0
10797,0,1,1,1331,1120,1800000,15,4.0
10798,0,1,1,1675,2240,250000,67,4.0
10799,0,1,1,1675,2240,200000,67,4.0
10800,1,0,1,2500,1344,520000,90,4.0
10801,1,0,1,2500,2256,685000,7,4.0
10802,1,0,1,2838,3000,700000,16,4.0
10803,1,0,1,4413,2192,800000,95,4.0
10804,1,0,1,2231,1002,480000,95,4.0
10805,1,0,1,3488,1644,678000,85,4.0
10806,1,0,1,3000,1434,600000,95,4.0
10807,1,0,1,1838,1550,570000,85,4.0
10808,1,0,1,1967,1548,643888,60,4.0
10809,1,0,1,2500,1406,580000,95,4.0
10810,1,0,1,2500,816,540000,95,4.0
10811,1,0,1,4000,945,638000,95,4.0
10812,1,0,1,3633,1715,720000,90,4.0
10813,1,0,1,4500,2815,900000,60,4.0
10814,1,0,1,2500,1110,520000,60,4.0
10815,1,0,1,2100,896,520000,80,4.0
10816,1,0,1,2500,1440,615000,80,4.0
10817,1,0,1,2500,923,385000,95,4.0
10818,1,0,1,2100,1122,610000,56,4.0
10819,1,0,1,2100,1122,450000,55,4.0
10820,1,0,1,1575,1122,545000,55,4.0
10821,1,0,1,2496,1530,226500,50,4.0
10822,1,0,1,2500,1528,638000,86,4.0
10823,1,0,1,3650,2114,605000,90,4.0
10824,1,0,1,5000,2146,860000,95,4.0
10825,1,0,1,1600,960,480000,71,4.0
10826,1,0,1,8000,2700,1150000,85,4.0
10827,1,0,1,2928,1500,500000,85,4.0
10828,1,0,1,3050,1122,450000,65,4.0
10829,1,0,1,2100,2025,540000,85,4.0
10830,1,0,1,2500,1496,580000,75,4.0
10831,1,0,1,2500,1456,605000,95,4.0
10832,1,0,1,2000,1630,505000,66,4.0
10833,1,0,1,2500,1610,617000,11,4.0
10834,1,0,1,5000,1844,840000,84,4.0
10835,1,0,1,4000,763,1181170,55,4.0
10836,1,0,1,5200,1740,725000,114,4.0
10837,1,0,1,2500,1502,560000,100,4.0
10838,1,0,1,2500,1110,476580,105,4.0
10839,1,0,1,2000,1540,445000,71,4.0
10840,1,0,1,4400,2175,908000,65,4.0
10841,1,0,1,4000,1791,850000,50,4.0
10842,1,0,1,3600,1393,600000,60,4.0
10843,1,0,1,4000,1040,560000,70,4.0
10844,1,0,1,4000,1040,665000,70,4.0
10845,1,0,1,4560,1860,875000,55,4.0
10846,1,0,1,4400,1860,998000,55,4.0
10847,1,0,1,5000,1681,615000,114,4.0
10848,1,0,1,5000,1681,65000,114,4.0
10849,1,0,1,4400,1540,495000,85,4.0
10850,1,0,1,2130,1448,500000,85,4.0
10851,1,0,1,5000,1578,785000,85,4.0
10852,1,0,1,2500,1290,549000,80,4.0
10853,1,0,1,2500,1203,445000,85,4.0
10854,1,0,1,2500,1640,600000,90,4.0
10855,1,0,1,5000,1470,758000,95,4.0
10856,1,1,2,2500,1600,693000,85,4.0
10857,1,0,1,2617,1768,545000,95,4.0
10858,1,0,1,2369,2000,720000,55,4.0
10859,1,0,1,3960,1884,960000,114,4.0
10860,1,0,1,5091,1199,615000,95,4.0
10861,1,0,1,4988,1080,620000,65,4.0
10862,1,0,1,5320,1080,700000,70,4.0
10863,1,0,1,5320,1118,400000,70,4.0
10864,1,0,1,5320,1080,735000,70,4.0
10865,1,0,1,5229,1939,720000,70,4.0
10866,1,0,1,1914,1468,596000,55,4.0
10867,1,0,1,4510,1570,740000,96,4.0
10868,1,1,2,2090,1912,675000,55,4.0
10869,1,1,2,1660,1820,1475000,85,4.0
10870,1,0,1,2125,720,425000,95,4.0
10871,2,0,2,2157,3036,773870,4,4.0
10872,2,0,2,2124,3036,946972,4,4.0
10873,2,0,2,3324,3036,712775,4,4.0
10874,2,0,2,2301,3036,733140,4,4.0
10875,2,0,2,2504,3072,1150000,6,4.0
10876,2,0,2,2814,3397,1600000,8,4.0
10877,2,0,2,2055,2410,990000,8,4.0
10878,2,0,2,3075,2904,690000,32,4.0
10879,2,0,2,3000,1692,563000,55,4.0
10880,2,0,2,2359,1480,550000,65,4.0
10881,2,0,2,1900,2880,780000,55,4.0
10882,2,0,2,2000,2640,800000,55,4.0
10883,2,0,2,3690,1862,750000,61,4.0
10884,2,0,2,3172,2072,775000,85,4.0
10885,2,0,2,7425,1144,880000,85,4.0
10886,2,0,2,1980,1720,737000,60,4.0
10887,2,0,2,3430,1800,790000,95,4.0
10888,2,0,2,2642,1760,680000,85,4.0
10889,2,0,2,4000,1848,800000,95,4.0
10890,2,0,2,5000,3360,976000,95,4.0
10891,2,0,2,2242,1558,580000,85,4.0
10892,2,0,2,4000,3850,454000,50,4.0
10893,2,0,2,2033,1640,668000,60,4.0
10894,2,0,2,2500,1638,650000,95,4.0
10895,2,0,2,2500,2034,690000,50,4.0
10896,2,0,2,2500,1496,860000,11,4.0
10897,2,0,2,2000,2320,730000,55,4.0
10898,2,0,2,5000,1560,500000,90,4.0
10899,2,0,2,2500,2000,915000,85,4.0
10900,2,0,2,2067,2120,780000,11,4.0
10901,2,0,2,2500,1700,628500,90,4.0
10902,2,0,2,4000,1737,810000,60,4.0
10903,2,0,2,2525,2024,765000,95,4.0
10904,2,0,2,2665,1800,735000,95,4.0
10905,2,0,2,2431,1800,775000,86,4.0
10906,2,0,2,2842,1368,740000,95,4.0
10907,2,0,2,2594,2732,865000,80,4.0
10908,2,0,2,2494,2176,850000,7,4.0
10909,2,0,2,3500,3000,1055000,56,4.0
10910,2,0,2,3894,1680,600000,85,4.0
10911,2,0,2,3500,3000,815000,55,4.0
10912,2,0,2,3000,1680,560000,95,4.0
10913,2,0,2,1400,3200,850000,14,4.0
10914,2,0,2,1400,3200,910000,15,4.0
10915,2,0,2,2942,1216,587000,95,4.0
10916,2,0,2,4540,2466,720000,95,4.0
10917,2,0,2,2250,2100,680000,85,4.0
10918,2,0,2,3194,3085,862000,45,4.0
10919,2,0,2,2500,1880,799000,50,4.0
10920,2,0,2,2500,1960,760000,85,4.0
10921,2,0,2,4975,2215,800000,105,4.0
10922,2,0,2,5000,3716,906000,105,4.0
10923,2,0,2,3200,2256,718000,95,4.0
10924,2,0,2,1927,1900,780000,105,4.0
10925,2,0,2,3000,2680,475000,60,4.0
10926,2,0,2,2100,2184,462000,20,4.0
10927,2,0,2,2500,1980,815000,11,4.0
10928,2,0,2,2245,2356,650000,95,4.0
10929,2,0,2,3965,3720,1180000,105,4.0
10930,2,0,2,3200,2152,920000,90,4.0
10931,2,0,2,2102,2162,960000,11,4.0
10932,2,0,2,2500,1596,539999,114,4.0
10933,2,0,2,2500,1940,680000,105,4.0
10934,2,0,2,1454,2135,830000,11,4.0
10935,2,0,2,2819,1496,400000,90,4.0
10936,2,0,2,3090,2352,685000,45,4.0
10937,2,0,2,5000,1236,750000,90,4.0
10938,2,0,2,5000,1236,669000,90,4.0
10939,2,0,2,2500,2300,675000,95,4.0
10940,2,0,2,2500,2300,800000,96,4.0
10941,2,0,2,3050,2205,765000,105,4.0
10942,2,0,2,2750,1520,710000,90,4.0
10943,2,0,2,2500,1560,570000,115,4.0
10944,2,0,2,2500,1292,670000,95,4.0
10945,2,0,2,2500,1292,540000,95,4.0
10946,2,0,2,2500,1680,600000,95,4.0
10947,2,0,2,2500,2072,730000,95,4.0
10948,2,0,2,2500,2496,724500,105,4.0
10949,2,0,2,2500,1760,750000,114,4.0
10950,2,0,2,2500,1610,729000,114,4.0
10951,2,0,2,2500,1806,761000,114,4.0
10952,2,0,2,1244,1706,550000,96,4.0
10953,2,0,2,1257,1706,600000,95,4.0
10954,2,0,2,2500,1000,540000,85,4.0
10955,2,0,2,5700,1836,500000,95,4.0
10956,2,0,2,2500,1848,772500,96,4.0
10957,2,0,2,2600,2088,760000,65,4.0
10958,2,0,2,2793,2080,832500,95,4.0
10959,2,0,2,1672,1600,635000,55,4.0
10960,2,0,2,1640,1980,790000,30,4.0
10961,2,0,2,1617,1078,580000,90,4.0
10962,2,0,2,2773,1219,670000,95,4.0
10963,2,0,2,3550,2868,928000,55,4.0
10964,2,0,2,2550,1719,643000,95,4.0
10965,2,0,2,2400,1072,660000,90,4.0
10966,3,0,3,2000,2840,635000,50,4.0
10967,3,0,3,4942,2272,855000,105,4.0
10968,3,0,3,3808,2556,1060000,35,4.0
10969,3,0,3,2766,2880,996500,23,4.0
10970,3,0,3,3465,3328,462500,55,4.0
10971,3,0,3,2425,1645,678000,105,4.0
10972,3,0,3,2494,3000,688000,80,4.0
10973,3,0,3,2500,3372,705000,95,4.0
10974,3,0,3,2500,1800,720000,85,4.0
10975,3,0,3,2068,2968,960000,61,4.0
10976,3,0,3,2068,2968,937000,60,4.0
10977,3,0,3,2031,3264,1247000,8,4.0
10978,3,0,3,2820,3328,527000,30,4.0
10979,4,0,4,5000,2340,900000,114,4.0
10980,4,0,4,2500,2880,664000,90,4.0
10981,4,1,5,5000,3000,970000,86,4.0
10982,0,2,2,2067,2100,815000,87,4.0
10983,0,1,1,2500,870,800000,86,4.0
10984,0,1,1,1479,2592,600000,84,4.0
10985,0,1,1,2242,1650,470000,59,4.0
10986,0,1,1,2000,3600,650000,7,4.0
10987,1,0,1,1800,1665,635000,55,4.0
10988,1,0,1,1557,1346,650000,106,4.0
10989,1,0,1,2306,1243,635000,100,4.0
10990,1,0,1,2280,1360,790000,105,4.0
10991,1,0,1,2000,1510,420000,105,4.0
10992,1,0,1,2500,1552,550000,95,4.0
10993,1,0,1,2500,1785,460000,95,4.0
10994,1,0,1,2517,1715,395358,85,4.0
10995,1,0,1,2000,1140,540000,95,4.0
10996,1,0,1,2000,1490,540000,95,4.0
10997,1,0,1,2500,1836,650000,90,4.0
10998,1,0,1,3125,1616,530000,96,4.0
10999,1,0,1,1900,1206,628000,70,4.0
11000,1,0,1,2000,1344,315000,85,4.0
11001,1,0,1,2000,1360,650000,85,4.0
11002,1,0,1,2800,1434,342000,85,4.0
11003,1,0,1,2500,1338,225000,95,4.0
11004,1,0,1,2500,1180,725000,95,4.0
11005,1,1,2,2202,2168,886000,95,4.0
11006,1,0,1,1900,1606,450000,95,4.0
11007,1,0,1,3365,1394,505000,90,4.0
11008,1,0,1,2000,1308,498000,105,4.0
11009,1,0,1,1892,1620,630000,65,4.0
11010,1,0,1,1900,1756,645000,65,4.0
11011,1,0,1,1560,1384,412500,95,4.0
11012,1,0,1,3117,1432,540000,95,4.0
11013,1,0,1,2500,1630,542000,100,4.0
11014,1,0,1,2500,1630,460000,100,4.0
11015,1,0,1,5000,1826,845000,105,4.0
11016,1,2,3,2275,2350,950000,84,4.0
11017,1,0,1,5000,1577,995000,114,4.0
11018,1,0,1,2500,539,450000,106,4.0
11019,1,0,1,2500,1069,365000,114,4.0
11020,1,0,1,2800,1224,420000,50,4.0
11021,1,0,1,2500,1491,209000,100,4.0
11022,1,0,1,2500,1602,560000,105,4.0
11023,2,0,2,2400,2140,321500,85,4.0
11024,2,0,2,2500,2232,770000,110,4.0
11025,2,0,2,4495,1440,568000,95,4.0
11026,2,0,2,2756,2464,760000,95,4.0
11027,2,0,2,2667,1768,645000,95,4.0
11028,2,0,2,5000,2168,787950,75,4.0
11029,2,0,2,2522,2232,650000,105,4.0
11030,2,0,2,3020,2084,900000,105,4.0
11031,2,0,2,2000,1920,290000,95,4.0
11032,2,0,2,2000,1920,358500,95,4.0
11033,2,0,2,4000,1701,555000,95,4.0
11034,2,0,2,4000,2120,790000,22,4.0
11035,2,0,2,2000,1927,790000,106,4.0
11036,2,0,2,2600,2168,725000,85,4.0
11037,2,0,2,2500,2370,807000,114,4.0
11038,2,0,2,2500,2220,592250,105,4.0
11039,2,0,2,2500,1978,730000,105,4.0
11040,2,0,2,2517,2730,980000,86,4.0
11041,2,0,2,2000,1776,750000,100,4.0
11042,2,0,2,4000,2352,700000,90,4.0
11043,2,0,2,3983,3120,850000,75,4.0
11044,2,0,2,2000,2790,675000,75,4.0
11045,2,0,2,2000,1473,300000,95,4.0
11046,2,0,2,2000,1920,755000,95,4.0
11047,2,0,2,4000,2200,925000,65,4.0
11048,2,0,2,2000,1856,760000,76,4.0
11049,2,0,2,2000,1552,510000,70,4.0
11050,2,0,2,2000,1752,700000,70,4.0
11051,2,0,2,2500,1800,13500,95,4.0
11052,2,0,2,2500,1584,570000,105,4.0
11053,2,0,2,3194,2192,860000,90,4.0
11054,2,0,2,3748,2192,100000,90,4.0
11055,2,0,2,2679,2192,870000,90,4.0
11056,2,0,2,2779,2192,900000,90,4.0
11057,2,0,2,2593,2220,1050000,100,4.0
11058,2,0,2,2500,2530,800000,95,4.0
11059,2,0,2,2500,1624,1050000,106,4.0
11060,2,0,2,1175,1643,960000,95,4.0
11061,2,1,3,3428,1700,980000,95,4.0
11062,2,0,2,1825,1420,690000,95,4.0
11063,2,0,2,1825,1420,580000,95,4.0
11064,2,0,2,3125,1956,704500,100,4.0
11065,2,0,2,3125,1992,380000,105,4.0
11066,2,0,2,3125,1240,310000,114,4.0
11067,2,0,2,3125,1910,930000,114,4.0
11068,2,1,3,1655,2500,30000,105,4.0
11069,2,0,2,3125,1728,881000,95,4.0
11070,2,0,2,3125,1767,807000,95,4.0
11071,2,0,2,855,1338,545000,95,4.0
11072,2,0,2,1454,1292,610000,95,4.0
11073,2,0,2,1640,1434,550000,85,4.0
11074,2,0,2,1639,1317,590000,85,4.0
11075,2,0,2,2567,1620,840000,90,4.0
11076,2,0,2,2650,1310,750000,85,4.0
11077,2,0,2,1600,1324,550000,95,4.0
11078,2,0,2,2242,1328,680000,86,4.0
11079,2,1,3,2637,3162,801000,95,4.0
11080,2,0,2,2400,2420,743322,95,4.0
11081,2,0,2,2500,1948,700000,90,4.0
11082,2,0,2,2500,900,495000,95,4.0
11083,2,0,2,1900,2052,575000,90,4.0
11084,2,0,2,1900,2052,500000,90,4.0
11085,2,0,2,1891,1764,900000,7,4.0
11086,2,0,2,2500,2200,685000,105,4.0
11087,2,0,2,2105,2240,915000,8,4.0
11088,2,0,2,2760,2624,785000,81,4.0
11089,2,0,2,1952,1884,675000,105,4.0
11090,2,0,2,2000,1512,350000,105,4.0
11091,2,0,2,2000,1376,590000,105,4.0
11092,2,0,2,2500,2496,700000,9,4.0
11093,2,0,2,2500,2070,860000,108,4.0
11094,2,0,2,5000,2192,665000,105,4.0
11095,2,0,2,2800,1180,380000,114,4.0
11096,2,0,2,2800,1180,100000,114,4.0
11097,2,0,2,2000,1620,680500,114,4.0
11098,2,0,2,2500,2135,650000,105,4.0
11099,2,0,2,920,2340,800000,8,4.0
11100,2,0,2,2725,2096,14900,95,4.0
11101,2,0,2,3687,1815,742000,100,4.0
11102,2,0,2,2500,1912,800000,85,4.0
11103,2,0,2,2500,1932,630000,95,4.0
11104,2,0,2,2500,1932,617460,95,4.0
11105,2,0,2,2500,1872,860000,90,4.0
11106,2,0,2,2800,1562,680000,105,4.0
11107,2,0,2,1300,2880,700000,10,4.0
11108,2,0,2,2250,1692,720000,91,4.0
11109,2,0,2,1700,3300,880000,55,4.0
11110,2,0,2,1800,2079,680000,50,4.0
11111,2,0,2,5000,1680,1150000,105,4.0
11112,2,0,2,2500,2828,860000,110,4.0
11113,2,0,2,2500,2584,525000,100,4.0
11114,2,0,2,2500,1600,610000,90,4.0
11115,2,0,2,2500,2750,995000,55,4.0
11116,2,0,2,2500,2750,919000,55,4.0
11117,2,0,2,2500,2430,785000,90,4.0
11118,2,0,2,2500,1555,658000,85,4.0
11119,2,0,2,2100,3265,1140000,65,4.0
11120,2,0,2,2500,1475,750000,55,4.0
11121,2,0,2,2500,1720,505000,100,4.0
11122,2,0,2,2500,1878,535000,110,4.0
11123,3,0,3,2504,1920,360000,114,4.0
11124,3,0,3,2135,3339,1230000,42,4.0
11125,3,0,3,2000,3060,800000,37,4.0
11126,3,0,3,2561,2140,765000,85,4.0
11127,3,0,3,1352,1594,350000,96,4.0
11128,3,0,3,1990,3515,800000,111,4.0
11129,3,0,3,2750,1859,641000,95,4.0
11130,3,0,3,2000,2000,165000,95,4.0
11131,3,0,3,2600,2300,525000,85,4.0
11132,3,0,3,2600,2120,765000,85,4.0
11133,3,0,3,2600,2088,287500,85,4.0
11134,3,0,3,2500,1896,740000,105,4.0
11135,3,0,3,2500,1800,343500,85,4.0
11136,3,0,3,1875,3150,800000,27,4.0
11137,3,0,3,2500,2900,900000,56,4.0
11138,3,0,3,2647,2854,920000,95,4.0
11139,3,0,3,3823,2830,355000,85,4.0
11140,3,0,3,4472,2296,225000,95,4.0
11141,3,0,3,1700,1680,760000,84,4.0
11142,3,0,3,2500,3900,577500,11,4.0
11143,3,0,3,2500,2326,840000,75,4.0
11144,3,0,3,2500,2514,992000,5,4.0
11145,3,0,3,2500,1932,400000,95,4.0
11146,3,0,3,2500,2160,35000,95,4.0
11147,3,0,3,2425,2700,956000,90,4.0
11148,3,0,3,2708,2160,960000,80,4.0
11149,3,0,3,1700,2680,928500,50,4.0
11150,3,0,3,1908,2916,205000,55,4.0
11151,3,0,3,1410,3600,969000,75,4.0
11152,3,0,3,1705,2724,250000,95,4.0
11153,3,0,3,1705,2724,350000,95,4.0
11154,3,0,3,2025,3264,350000,47,4.0
11155,3,0,3,2000,3800,980000,50,4.0
11156,3,0,3,2154,3952,1240000,10,4.0
11157,3,0,3,2500,2602,770000,95,4.0
11158,3,0,3,2500,1156,505000,96,4.0
11159,3,0,3,2500,3300,970000,50,4.0
11160,3,0,3,2000,1530,645000,90,4.0
11161,3,0,3,2000,1530,350000,90,4.0
11162,3,0,3,1897,3227,855000,46,4.0
11163,3,0,3,4000,1800,1100000,105,4.0
11164,3,0,3,2000,2250,1210000,100,4.0
11165,3,0,3,2700,2276,525000,105,4.0
11166,3,0,3,3400,2848,870000,90,4.0
11167,3,0,3,2462,3570,705000,45,4.0
11168,3,0,3,2000,2928,880000,48,4.0
11169,3,0,3,2000,3360,800000,17,4.0
11170,3,0,3,2000,2040,600000,95,4.0
11171,3,0,3,2000,2040,455000,95,4.0
11172,3,0,3,2500,2080,830000,95,4.0
11173,3,0,3,1100,1880,630000,76,4.0
11174,3,0,3,2013,3222,1100000,48,4.0
11175,3,0,3,2500,1840,625000,105,4.0
11176,3,0,3,2258,2507,550000,110,4.0
11177,3,0,3,1987,3867,1070000,28,4.0
11178,3,0,3,2000,3222,950000,43,4.0
11179,3,0,3,1900,2251,958000,50,4.0
11180,3,0,3,1900,2251,780000,50,4.0
11181,3,0,3,1905,2451,680000,50,4.0
11182,3,0,3,2100,3120,980000,11,4.0
11183,3,0,3,2500,3600,990000,29,4.0
11184,3,0,3,2852,2220,930000,96,4.0
11185,3,0,3,2500,3300,780000,95,4.0
11186,3,0,3,1980,2898,1032000,50,4.0
11187,3,0,3,2756,3285,980000,6,4.0
11188,3,0,3,2500,3650,678000,85,4.0
11189,3,0,3,2500,3650,299000,85,4.0
11190,3,0,3,2000,3220,970000,50,4.0
11191,3,0,3,2000,3040,920000,47,4.0
11192,3,0,3,2175,3324,968000,46,4.0
11193,3,0,3,2500,2902,885000,45,4.0
11194,3,0,3,2050,2569,888000,10,4.0
11195,6,0,6,2000,3675,850000,84,4.0
11196,4,0,4,2500,2782,380000,100,4.0
11197,4,0,4,4000,1244,492000,85,4.0
11198,4,0,4,2400,3240,980000,15,4.0
11199,4,0,4,2058,3600,850000,24,4.0
11200,5,0,5,3125,2420,1035000,84,4.0
11201,4,0,4,3125,2520,950000,84,4.0
11202,5,0,5,2000,3060,800000,29,4.0
11203,4,0,4,1659,3150,920000,49,4.0
11204,6,0,6,2500,3840,1060000,84,4.0
11205,4,0,4,2000,3360,275000,46,4.0
11206,4,0,4,1498,2970,950000,92,4.0
11207,4,0,4,2833,3317,915000,85,4.0
11208,4,0,4,2500,3575,925000,95,4.0
11209,4,0,4,2500,1980,825000,84,4.0
11210,4,0,4,1250,3050,470000,85,4.0
11211,4,0,4,2000,3722,950000,45,4.0
11212,4,0,4,2000,3400,750000,45,4.0
11213,4,0,4,2500,3264,980000,10,4.0
11214,4,0,4,5000,2920,1390000,95,4.0
11215,4,0,4,2500,2400,1140000,95,4.0
11216,4,1,5,2500,3000,1300000,85,4.0
11217,3,1,4,1900,2200,366570,84,4.0
11218,1,2,3,2020,2880,1300000,48,4.0
11219,1,1,2,2830,3456,725000,100,4.0
11220,1,1,2,2500,3198,682500,84,4.0
11221,0,3,3,5000,2475,1200000,84,4.0
11222,3,3,6,2500,3700,700000,95,4.0
11223,0,1,1,3600,2280,750000,84,4.0
11224,0,1,1,3000,3860,1400000,84,4.0
11225,0,1,1,2015,2400,650000,89,4.0
11226,2,1,3,2644,3820,960000,84,4.0
11227,1,0,1,11716,2180,1475000,95,4.0
11228,1,0,1,6000,675,870000,80,4.0
11229,1,0,1,10000,1224,825000,85,4.0
11230,1,0,1,9100,2788,1420000,90,4.0
11231,1,0,1,8536,2920,1150000,95,4.0
11232,1,0,1,4000,2192,780000,95,4.0
11233,1,0,1,5500,1126,998000,70,4.0
11234,1,0,1,4000,1832,1030000,85,4.0
11235,1,0,1,4000,1800,830000,85,4.0
11236,1,0,1,8000,3910,1550000,10,4.0
11237,1,0,1,6000,3036,1050000,85,4.0
11238,1,0,1,4000,1936,937000,86,4.0
11239,1,0,1,7000,2935,1250000,85,4.0
11240,1,0,1,3400,1159,875000,96,4.0
11241,1,0,1,9125,1859,950000,95,4.0
11242,1,0,1,12000,3218,960000,95,4.0
11243,1,0,1,5000,2104,875000,50,4.0
11244,1,0,1,4500,2104,795000,50,4.0
11245,1,0,1,6000,2346,925000,85,4.0
11246,1,0,1,6000,1928,895000,85,4.0
11247,1,0,1,5108,1704,998000,85,4.0
11248,1,0,1,6000,1340,640000,85,4.0
11249,1,0,1,12000,3680,975000,55,4.0
11250,1,0,1,12000,2534,900000,95,4.0
11251,1,0,1,8955,1719,1162500,95,4.0
11252,1,0,1,9000,1703,1075000,100,4.0
11253,1,0,1,7536,2281,1065000,85,4.0
11254,1,0,1,6000,2046,815000,90,4.0
11255,1,0,1,6000,1434,980000,65,4.0
11256,1,0,1,9680,2192,1250000,80,4.0
11257,1,0,1,6000,1712,785000,95,4.0
11258,1,0,1,6000,1527,650000,86,4.0
11259,1,0,1,6978,1472,960000,75,4.0
11260,1,0,1,5900,1536,1150000,90,4.0
11261,1,0,1,5900,2503,1400000,90,4.0
11262,1,0,1,4000,1696,798000,90,4.0
11263,1,0,1,10790,3036,830000,91,4.0
11264,1,0,1,4200,1237,775000,60,4.0
11265,1,0,1,4925,1421,805000,60,4.0
11266,1,0,1,3900,1297,767000,65,4.0
11267,1,0,1,1827,1368,720000,41,4.0
11268,1,0,1,1827,2280,738000,45,4.0
11269,1,0,1,2030,2280,686000,45,4.0
11270,1,0,1,2415,1368,645000,41,4.0
11271,1,0,1,11400,2404,1100000,17,4.0
11272,1,0,1,5890,2116,995000,66,4.0
11273,1,0,1,5700,1283,675000,65,4.0
11274,1,0,1,3981,1150,725000,65,4.0
11275,2,0,2,7600,2300,880000,51,4.0
11276,2,0,2,1998,1805,850000,75,4.0
11277,2,0,2,3060,2475,950000,11,4.0
11278,2,0,2,3630,2160,1150000,12,4.0
11279,2,0,2,3064,2184,980000,50,4.0
11280,2,0,2,3367,2184,970000,51,4.0
11281,2,0,2,4400,2524,1045000,50,4.0
11282,1,0,1,2200,1980,510000,80,4.0
11283,1,0,1,2090,1216,565000,80,4.0
11284,1,0,1,3897,1440,460000,95,4.0
